task_category,task_name,prompt,prediction,target,is_correct,ut_steps
Reasoning Primitive,var_assign_depth_1_math,"Let k = t, Let z = t, Let o = u, Let b = t, Let u = 43, Let y = 42, Let t = 88, z = ?
Answer: 88

Let u = 46, Let f = n, Let i = u, Let n = 17, Let h = p, Let d = u, Let p = 4, h = ?
Answer: 4

Let o = m, Let m = 0, Let t = 28, Let e = m, Let i = t, e = ?
Answer: 0

Let q = 70, Let e = q, Let u = q, Let y = 77, u = ?
Answer: 70

Let p = 78, Let b = s, Let x = s, Let s = 37, Let n = s, Let j = p, Let a = 97, x = ?
Answer: 37

Let b = 12, Let m = b, Let n = g, Let g = 83, n = ?
Answer:",83,83,True,12
Reasoning Primitive,var_assign_depth_1_math,"Let u = 17, Let f = 65, Let i = v, Let s = f, Let v = 45, Let w = u, i = ?
Answer: 45

Let c = r, Let x = 17, Let l = x, Let a = 46, Let t = r, Let r = 32, l = ?
Answer: 17

Let o = 9, Let g = c, Let c = 16, Let z = o, Let h = o, Let k = 51, z = ?
Answer: 9

Let m = r, Let r = 34, Let b = k, Let k = 19, b = ?
Answer: 19

Let w = 48, Let c = 0, Let k = w, Let v = c, v = ?
Answer: 0

Let k = 88, Let g = k, Let e = k, Let x = 23, Let a = 12, Let q = x, g = ?
Answer:",88,88,True,12
Reasoning Primitive,var_assign_depth_1_math,"Let l = 78, Let x = l, Let q = 32, Let p = q, x = ?
Answer: 78

Let e = 28, Let u = 11, Let t = e, Let x = u, t = ?
Answer: 28

Let m = r, Let r = 34, Let b = k, Let k = 19, b = ?
Answer: 19

Let p = 78, Let b = s, Let x = s, Let s = 37, Let n = s, Let j = p, Let a = 97, x = ?
Answer: 37

Let f = g, Let z = 1, Let j = l, Let q = g, Let l = 90, Let m = z, Let g = 76, j = ?
Answer: 90

Let f = v, Let z = x, Let x = 6, Let e = v, Let v = 27, f = ?
Answer:",27,27,True,12
Reasoning Primitive,var_assign_depth_1_math,"Let x = a, Let l = a, Let a = 37, Let w = 52, Let u = a, u = ?
Answer: 37

Let u = 82, Let q = u, Let g = n, Let d = 15, Let n = 32, Let s = n, g = ?
Answer: 32

Let s = n, Let a = 99, Let f = a, Let g = a, Let n = 0, s = ?
Answer: 0

Let l = 99, Let z = 88, Let p = h, Let d = z, Let h = 70, Let r = z, r = ?
Answer: 88

Let q = p, Let x = p, Let m = p, Let h = 34, Let p = 53, q = ?
Answer: 53

Let m = 33, Let x = p, Let y = p, Let p = 30, Let s = m, y = ?
Answer:",33,30,False,12
Reasoning Primitive,var_assign_depth_1_math,"Let p = 42, Let q = p, Let z = a, Let a = 17, q = ?
Answer: 42

Let y = v, Let b = v, Let v = 60, Let n = 87, Let r = v, Let x = v, Let c = 59, y = ?
Answer: 60

Let m = r, Let r = 34, Let b = k, Let k = 19, b = ?
Answer: 19

Let x = p, Let i = e, Let n = l, Let a = e, Let l = 0, Let e = 51, Let p = 77, a = ?
Answer: 51

Let x = 10, Let d = n, Let w = x, Let z = n, Let n = 59, w = ?
Answer: 10

Let y = k, Let r = 54, Let k = 47, Let p = k, Let h = 21, Let s = h, Let g = r, p = ?
Answer:",47,47,True,12
Reasoning Primitive,var_assign_depth_1_math,"Let v = m, Let m = 67, Let w = m, Let p = 88, Let l = p, Let b = 97, Let k = b, l = ?
Answer: 88

Let i = q, Let q = 46, Let n = q, Let m = 95, i = ?
Answer: 46

Let c = 8, Let r = 23, Let g = c, Let f = 51, Let e = c, Let z = r, z = ?
Answer: 23

Let d = 94, Let b = d, Let a = x, Let x = 71, Let c = d, a = ?
Answer: 71

Let v = 55, Let x = v, Let i = 92, Let e = v, Let b = s, Let s = 41, Let g = i, e = ?
Answer: 55

Let j = 12, Let z = 95, Let l = j, Let u = j, Let p = j, Let i = 78, l = ?
Answer:",12,12,True,12
Reasoning Primitive,var_assign_depth_1_math,"Let h = 46, Let q = 40, Let m = q, Let o = r, Let r = 98, Let a = r, m = ?
Answer: 40

Let f = l, Let l = 41, Let o = 46, Let b = l, f = ?
Answer: 41

Let h = 17, Let w = r, Let r = 72, Let q = r, q = ?
Answer: 72

Let z = 65, Let d = 98, Let b = z, Let y = z, y = ?
Answer: 65

Let y = 55, Let s = g, Let g = 72, Let i = g, s = ?
Answer: 72

Let f = m, Let k = 31, Let q = k, Let t = k, Let m = 11, f = ?
Answer:",11,11,True,12
Reasoning Primitive,var_assign_depth_1_math,"Let v = 66, Let l = v, Let i = 81, Let x = s, Let s = 49, Let n = i, x = ?
Answer: 49

Let l = w, Let w = 8, Let f = r, Let r = 43, l = ?
Answer: 8

Let p = h, Let n = 17, Let h = 68, Let f = h, f = ?
Answer: 68

Let i = 95, Let w = 35, Let j = i, Let q = 69, Let d = q, Let e = q, d = ?
Answer: 69

Let x = p, Let i = e, Let n = l, Let a = e, Let l = 0, Let e = 51, Let p = 77, a = ?
Answer: 51

Let a = 68, Let r = a, Let j = c, Let b = a, Let c = 16, Let d = 1, Let p = a, p = ?
Answer:",68,68,True,12
Reasoning Primitive,var_assign_depth_1_math,"Let i = q, Let q = 46, Let n = q, Let m = 95, i = ?
Answer: 46

Let j = v, Let s = 22, Let k = 32, Let x = v, Let g = s, Let v = 63, g = ?
Answer: 22

Let a = 68, Let r = a, Let j = c, Let b = a, Let c = 16, Let d = 1, Let p = a, p = ?
Answer: 68

Let f = d, Let t = d, Let o = 48, Let l = z, Let z = 18, Let d = 26, l = ?
Answer: 18

Let g = v, Let r = 36, Let o = v, Let v = 89, g = ?
Answer: 89

Let s = p, Let i = n, Let n = 71, Let p = 55, Let a = 89, Let e = n, i = ?
Answer:",71,71,True,12
Reasoning Primitive,var_assign_depth_1_math,"Let v = m, Let m = 67, Let w = m, Let p = 88, Let l = p, Let b = 97, Let k = b, l = ?
Answer: 88

Let a = b, Let p = 10, Let b = 23, Let m = b, Let l = p, a = ?
Answer: 23

Let i = y, Let f = y, Let d = 21, Let s = d, Let y = 89, i = ?
Answer: 89

Let v = 11, Let e = v, Let w = 97, Let x = v, e = ?
Answer: 11

Let v = z, Let s = z, Let z = 57, Let c = 70, v = ?
Answer: 57

Let y = g, Let v = g, Let b = 33, Let o = 73, Let g = 84, Let z = b, Let h = o, h = ?
Answer:",73,73,True,12
Reasoning Primitive,var_assign_depth_1_math,"Let u = 82, Let q = u, Let g = n, Let d = 15, Let n = 32, Let s = n, g = ?
Answer: 32

Let f = m, Let k = 31, Let q = k, Let t = k, Let m = 11, f = ?
Answer: 11

Let y = c, Let z = 93, Let s = l, Let h = c, Let c = 21, Let l = 17, Let v = c, v = ?
Answer: 21

Let a = q, Let q = 37, Let y = 92, Let m = q, a = ?
Answer: 37

Let l = 99, Let z = 88, Let p = h, Let d = z, Let h = 70, Let r = z, r = ?
Answer: 88

Let z = 65, Let d = 98, Let b = z, Let y = z, y = ?
Answer:",65,65,True,12
Reasoning Primitive,var_assign_depth_1_math,"Let j = v, Let s = 22, Let k = 32, Let x = v, Let g = s, Let v = 63, g = ?
Answer: 22

Let m = r, Let r = 34, Let b = k, Let k = 19, b = ?
Answer: 19

Let k = 88, Let g = k, Let e = k, Let x = 23, Let a = 12, Let q = x, g = ?
Answer: 88

Let r = p, Let m = 2, Let y = 70, Let p = 63, Let f = p, Let l = m, f = ?
Answer: 63

Let v = g, Let t = p, Let p = 96, Let i = l, Let d = l, Let l = 87, Let g = 2, v = ?
Answer: 2

Let a = q, Let q = 37, Let y = 92, Let m = q, a = ?
Answer:",37,37,True,12
Reasoning Primitive,var_assign_depth_1_math,"Let p = x, Let x = 55, Let z = x, Let s = 4, Let d = x, Let q = h, Let h = 30, p = ?
Answer: 55

Let w = 48, Let c = 0, Let k = w, Let v = c, v = ?
Answer: 0

Let m = 33, Let x = p, Let y = p, Let p = 30, Let s = m, y = ?
Answer: 30

Let l = w, Let w = 8, Let f = r, Let r = 43, l = ?
Answer: 8

Let j = v, Let s = 22, Let k = 32, Let x = v, Let g = s, Let v = 63, g = ?
Answer: 22

Let y = c, Let z = 93, Let s = l, Let h = c, Let c = 21, Let l = 17, Let v = c, v = ?
Answer:",21,21,True,12
Reasoning Primitive,var_assign_depth_1_math,"Let s = 19, Let q = 11, Let l = s, Let f = 16, Let n = s, Let g = q, Let k = f, l = ?
Answer: 19

Let q = 70, Let e = q, Let u = q, Let y = 77, u = ?
Answer: 70

Let u = 82, Let q = u, Let g = n, Let d = 15, Let n = 32, Let s = n, g = ?
Answer: 32

Let h = v, Let n = 7, Let d = v, Let v = 13, d = ?
Answer: 13

Let y = g, Let v = g, Let b = 33, Let o = 73, Let g = 84, Let z = b, Let h = o, h = ?
Answer: 73

Let f = 46, Let u = x, Let z = x, Let c = x, Let a = x, Let x = 72, Let s = 48, z = ?
Answer:",72,72,True,12
Reasoning Primitive,var_assign_depth_1_math,"Let f = g, Let z = 1, Let j = l, Let q = g, Let l = 90, Let m = z, Let g = 76, j = ?
Answer: 90

Let u = 82, Let q = u, Let g = n, Let d = 15, Let n = 32, Let s = n, g = ?
Answer: 32

Let v = 11, Let e = v, Let w = 97, Let x = v, e = ?
Answer: 11

Let i = 51, Let g = 80, Let w = g, Let h = g, h = ?
Answer: 80

Let a = i, Let r = i, Let x = 84, Let b = i, Let i = 65, Let w = 41, Let q = i, a = ?
Answer: 65

Let v = g, Let t = p, Let p = 96, Let i = l, Let d = l, Let l = 87, Let g = 2, v = ?
Answer:",2,2,True,12
Reasoning Primitive,var_assign_depth_1_math,"Let x = a, Let l = a, Let a = 37, Let w = 52, Let u = a, u = ?
Answer: 37

Let r = p, Let m = 2, Let y = 70, Let p = 63, Let f = p, Let l = m, f = ?
Answer: 63

Let p = 78, Let b = s, Let x = s, Let s = 37, Let n = s, Let j = p, Let a = 97, x = ?
Answer: 37

Let y = k, Let r = 54, Let k = 47, Let p = k, Let h = 21, Let s = h, Let g = r, p = ?
Answer: 47

Let w = 48, Let c = 0, Let k = w, Let v = c, v = ?
Answer: 0

Let i = q, Let q = 46, Let n = q, Let m = 95, i = ?
Answer:",46,46,True,12
Reasoning Primitive,var_assign_depth_1_equation,"b := y, y := 38, p := 33, s := y, b = ?
Answer: 38

u := i, f := y, d := y, y := 78, i := 70, u = ?
Answer: 70

q := 36, k := q, t := q, w := v, r := 27, v := 38, k = ?
Answer: 36

w := h, f := 84, q := h, h := 56, w = ?
Answer: 56

q := w, w := 37, c := 60, s := c, r := c, q = ?
Answer: 37

i := h, f := g, h := 65, g := 49, q := 47, s := h, d := h, d = ?
Answer:",65,65,True,12
Reasoning Primitive,var_assign_depth_1_equation,"p := y, j := y, a := 25, h := z, y := 19, z := 55, h = ?
Answer: 55

e := w, k := p, w := 45, c := p, p := 46, r := 30, f := w, c = ?
Answer: 46

w := h, f := 84, q := h, h := 56, w = ?
Answer: 56

i := 8, f := g, g := 0, j := i, v := g, j = ?
Answer: 8

b := 56, t := b, i := 39, w := b, t = ?
Answer: 56

t := r, l := 1, s := r, g := r, h := 55, q := h, r := 0, t = ?
Answer:",0,0,True,12
Reasoning Primitive,var_assign_depth_1_equation,"m := v, v := 74, i := v, d := 91, m = ?
Answer: 74

a := 66, u := a, v := a, l := 2, v = ?
Answer: 66

m := 49, b := 82, r := m, j := b, e := q, q := 69, e = ?
Answer: 69

u := o, o := 88, g := r, r := 63, v := a, a := 74, j := o, j = ?
Answer: 88

q := 36, k := q, t := q, w := v, r := 27, v := 38, k = ?
Answer: 36

u := a, b := h, p := h, a := 96, h := 42, b = ?
Answer:",42,42,True,12
Reasoning Primitive,var_assign_depth_1_equation,"u := f, k := 30, i := f, f := 69, i = ?
Answer: 69

m := f, a := f, i := 70, s := i, n := i, f := 2, g := 63, m = ?
Answer: 2

k := b, m := 7, s := b, b := 17, n := b, k = ?
Answer: 17

u := 92, g := u, s := i, p := u, i := 7, t := 87, b := t, s = ?
Answer: 7

a := j, j := 0, y := b, b := 43, y = ?
Answer: 43

d := 11, i := j, j := 15, b := d, x := j, x = ?
Answer:",15,15,True,12
Reasoning Primitive,var_assign_depth_1_equation,"p := u, h := 8, y := 58, u := 30, w := y, n := y, l := h, n = ?
Answer: 58

l := i, z := f, f := 95, i := 68, l = ?
Answer: 68

a := 66, u := a, v := a, l := 2, v = ?
Answer: 66

m := v, v := 74, i := v, d := 91, m = ?
Answer: 74

b := 56, t := b, i := 39, w := b, t = ?
Answer: 56

x := k, k := 43, f := t, p := t, t := 22, f = ?
Answer:",22,22,True,12
Reasoning Primitive,var_assign_depth_1_equation,"u := f, k := 30, i := f, f := 69, i = ?
Answer: 69

a := 66, u := a, v := a, l := 2, v = ?
Answer: 66

y := d, w := d, d := 1, a := n, n := 34, w = ?
Answer: 1

i := 1, l := i, h := 46, v := u, u := 63, m := h, l = ?
Answer: 1

i := 8, f := g, g := 0, j := i, v := g, j = ?
Answer: 8

m := 74, l := e, e := 28, c := e, q := e, w := 5, q = ?
Answer:",28,28,True,12
Reasoning Primitive,var_assign_depth_1_equation,"w := 88, p := 61, b := r, f := p, r := 18, g := w, d := w, d = ?
Answer: 88

m := 49, b := 82, r := m, j := b, e := q, q := 69, e = ?
Answer: 69

w := 53, s := w, z := o, o := 99, y := o, z = ?
Answer: 99

a := c, x := p, z := r, c := 70, r := 78, p := 55, a = ?
Answer: 70

s := p, p := 45, e := 11, d := p, w := e, w = ?
Answer: 11

r := m, u := c, c := 54, s := 34, f := m, m := 12, u = ?
Answer:",54,54,True,12
Reasoning Primitive,var_assign_depth_1_equation,"n := 47, r := h, p := n, y := c, h := 10, c := 31, r = ?
Answer: 10

v := n, m := e, n := 72, e := 32, v = ?
Answer: 72

q := w, w := 37, c := 60, s := c, r := c, q = ?
Answer: 37

d := x, a := x, r := 66, x := 77, z := r, d = ?
Answer: 77

s := j, f := 92, j := 15, a := f, s = ?
Answer: 15

w := 68, t := 79, q := t, b := w, b = ?
Answer:",68,68,True,12
Reasoning Primitive,var_assign_depth_1_equation,"m := 98, o := c, b := c, c := 80, o = ?
Answer: 80

a := o, j := k, o := 51, k := 25, h := k, j = ?
Answer: 25

k := 18, l := k, z := k, j := 18, x := k, z = ?
Answer: 18

a := h, e := 18, n := e, h := 58, i := h, q := 84, a = ?
Answer: 58

u := f, k := 30, i := f, f := 69, i = ?
Answer: 69

t := 16, e := t, d := t, s := 58, d = ?
Answer:",a,16,False,12
Reasoning Primitive,var_assign_depth_1_equation,"s := e, z := a, i := n, n := 39, e := 80, a := 51, p := e, z = ?
Answer: 51

a := 66, u := a, v := a, l := 2, v = ?
Answer: 66

g := f, a := f, x := f, n := 89, f := 51, g = ?
Answer: 51

l := f, q := 78, f := 60, s := f, i := f, i = ?
Answer: 60

p := z, m := 49, z := 28, d := z, p = ?
Answer: 28

q := w, w := 37, c := 60, s := c, r := c, q = ?
Answer:",37,37,True,12
Reasoning Primitive,var_assign_depth_1_equation,"s := t, a := j, j := 68, y := j, t := 76, a = ?
Answer: 68

q := 97, h := e, n := l, l := 44, v := q, e := 48, u := q, n = ?
Answer: 44

w := 88, p := 61, b := r, f := p, r := 18, g := w, d := w, d = ?
Answer: 88

c := z, j := z, z := 88, x := 44, l := k, k := 31, o := k, c = ?
Answer: 88

e := t, g := 77, m := g, o := t, b := 61, t := 72, r := b, o = ?
Answer: 72

x := j, l := 50, j := 43, r := j, r = ?
Answer:",43,43,True,12
Reasoning Primitive,var_assign_depth_1_equation,"j := y, l := 7, y := 54, p := y, u := y, p = ?
Answer: 54

q := 97, h := e, n := l, l := 44, v := q, e := 48, u := q, n = ?
Answer: 44

r := m, u := c, c := 54, s := 34, f := m, m := 12, u = ?
Answer: 54

t := 16, e := t, d := t, s := 58, d = ?
Answer: 16

s := t, a := j, j := 68, y := j, t := 76, a = ?
Answer: 68

i := 8, f := g, g := 0, j := i, v := g, j = ?
Answer:",8,8,True,12
Reasoning Primitive,var_assign_depth_1_equation,"u := 40, t := u, i := 77, b := i, w := u, b = ?
Answer: 77

i := 8, f := g, g := 0, j := i, v := g, j = ?
Answer: 8

r := m, u := c, c := 54, s := 34, f := m, m := 12, u = ?
Answer: 54

k := b, m := 7, s := b, b := 17, n := b, k = ?
Answer: 17

s := e, z := a, i := n, n := 39, e := 80, a := 51, p := e, z = ?
Answer: 51

q := a, t := a, n := h, o := 29, h := 42, a := 69, n = ?
Answer:",42,42,True,12
Reasoning Primitive,var_assign_depth_1_equation,"p := 41, x := p, v := p, z := w, w := 16, z = ?
Answer: 16

o := d, d := 2, v := 81, m := v, h := d, m = ?
Answer: 81

l := 61, b := g, t := g, v := g, g := 85, v = ?
Answer: 85

s := j, f := 92, j := 15, a := f, s = ?
Answer: 15

a := c, x := p, z := r, c := 70, r := 78, p := 55, a = ?
Answer: 70

u := s, p := s, m := 14, s := 26, e := s, u = ?
Answer:",26,26,True,12
Reasoning Primitive,var_assign_depth_1_equation,"a := j, j := 0, y := b, b := 43, y = ?
Answer: 43

k := 18, l := k, z := k, j := 18, x := k, z = ?
Answer: 18

q := a, t := a, n := h, o := 29, h := 42, a := 69, n = ?
Answer: 42

c := s, h := 65, b := h, t := s, i := 71, s := 85, t = ?
Answer: 85

e := w, k := p, w := 45, c := p, p := 46, r := 30, f := w, c = ?
Answer: 46

b := 56, t := b, i := 39, w := b, t = ?
Answer:",56,56,True,12
Reasoning Primitive,var_assign_depth_1_equation,"w := 75, s := f, g := f, z := f, f := 13, z = ?
Answer: 13

h := z, z := 44, c := z, m := 88, h = ?
Answer: 44

k := 18, l := k, z := k, j := 18, x := k, z = ?
Answer: 18

t := r, l := 1, s := r, g := r, h := 55, q := h, r := 0, t = ?
Answer: 0

p := u, h := 8, y := 58, u := 30, w := y, n := y, l := h, n = ?
Answer: 58

e := t, g := 77, m := g, o := t, b := 61, t := 72, r := b, o = ?
Answer:",77,72,False,12
Reasoning Primitive,var_assign_depth_1_equation,"g := f, a := f, x := f, n := 89, f := 51, g = ?
Answer: 51

w := 88, p := 61, b := r, f := p, r := 18, g := w, d := w, d = ?
Answer: 88

e := d, q := b, b := 28, d := 46, e = ?
Answer: 46

w := h, f := 84, q := h, h := 56, w = ?
Answer: 56

e := t, g := 77, m := g, o := t, b := 61, t := 72, r := b, o = ?
Answer: 72

p := y, j := y, a := 25, h := z, y := 19, z := 55, h = ?
Answer:",55,55,True,12
Reasoning Primitive,var_assign_depth_1_equation,"o := d, d := 2, v := 81, m := v, h := d, m = ?
Answer: 81

x := k, k := 43, f := t, p := t, t := 22, f = ?
Answer: 22

k := v, a := s, v := 12, s := 70, w := 35, f := v, k = ?
Answer: 12

j := 93, e := 78, p := j, r := e, w := 93, m := w, m = ?
Answer: 93

r := 93, z := t, v := t, t := 67, p := t, p = ?
Answer: 67

h := t, s := 64, q := t, n := s, t := 92, q = ?
Answer:",9,92,False,12
Reasoning Primitive,var_assign_depth_1_equation,"p := 41, x := p, v := p, z := w, w := 16, z = ?
Answer: 16

l := f, q := 78, f := 60, s := f, i := f, i = ?
Answer: 60

x := j, l := 50, j := 43, r := j, r = ?
Answer: 43

c := 83, t := 69, j := h, z := t, k := c, h := 25, v := t, v = ?
Answer: 69

u := s, p := s, m := 14, s := 26, e := s, u = ?
Answer: 26

j := 93, e := 78, p := j, r := e, w := 93, m := w, m = ?
Answer:",93,93,True,12
Reasoning Primitive,var_assign_depth_1_equation,"k := y, q := y, y := 88, l := 10, u := l, q = ?
Answer: 88

u := o, o := 88, g := r, r := 63, v := a, a := 74, j := o, j = ?
Answer: 88

a := 66, u := a, v := a, l := 2, v = ?
Answer: 66

e := d, q := b, b := 28, d := 46, e = ?
Answer: 46

e := t, g := 77, m := g, o := t, b := 61, t := 72, r := b, o = ?
Answer: 72

c := v, v := 84, i := h, b := v, h := 80, b = ?
Answer:",84,84,True,12
Reasoning Primitive,var_assign_depth_1_equation,"w := h, f := 84, q := h, h := 56, w = ?
Answer: 56

w := 75, s := f, g := f, z := f, f := 13, z = ?
Answer: 13

f := o, l := 91, n := b, o := 52, q := l, z := o, b := 90, q = ?
Answer: 91

m := f, a := f, i := 70, s := i, n := i, f := 2, g := 63, m = ?
Answer: 2

s := e, z := a, i := n, n := 39, e := 80, a := 51, p := e, z = ?
Answer: 51

k := 18, l := k, z := k, j := 18, x := k, z = ?
Answer:",18,18,True,12
Reasoning Primitive,var_assign_depth_1_equation,"e := w, k := p, w := 45, c := p, p := 46, r := 30, f := w, c = ?
Answer: 46

p := 68, c := h, o := h, g := h, e := p, r := 75, h := 54, g = ?
Answer: 54

r := s, x := s, z := s, s := 73, u := 32, z = ?
Answer: 73

f := o, l := 91, n := b, o := 52, q := l, z := o, b := 90, q = ?
Answer: 91

a := 20, h := v, s := v, v := 74, j := v, c := 84, s = ?
Answer: 74

u := i, f := y, d := y, y := 78, i := 70, u = ?
Answer:",78,70,False,12
Reasoning Primitive,var_assign_depth_1_equation,"u := 40, t := u, i := 77, b := i, w := u, b = ?
Answer: 77

i := r, s := b, r := 69, o := 77, b := 43, k := b, k = ?
Answer: 43

u := s, p := s, m := 14, s := 26, e := s, u = ?
Answer: 26

m := 74, l := e, e := 28, c := e, q := e, w := 5, q = ?
Answer: 28

u := 92, g := u, s := i, p := u, i := 7, t := 87, b := t, s = ?
Answer: 7

s := j, e := l, p := 68, l := 69, k := l, j := 73, d := p, d = ?
Answer:",68,68,True,12
Reasoning Primitive,var_assign_depth_1_equation,"n := h, h := 66, d := i, i := 82, n = ?
Answer: 66

e := t, g := 77, m := g, o := t, b := 61, t := 72, r := b, o = ?
Answer: 72

m := 74, l := e, e := 28, c := e, q := e, w := 5, q = ?
Answer: 28

b := y, y := 38, p := 33, s := y, b = ?
Answer: 38

p := 41, x := p, v := p, z := w, w := 16, z = ?
Answer: 16

u := f, k := 30, i := f, f := 69, i = ?
Answer:",69,69,True,12
Reasoning Primitive,var_assign_depth_1_equation,"s := p, p := 45, e := 11, d := p, w := e, w = ?
Answer: 11

f := d, d := 41, o := 47, j := o, h := d, f = ?
Answer: 41

j := y, l := 7, y := 54, p := y, u := y, p = ?
Answer: 54

h := q, q := 99, k := 34, n := q, w := k, n = ?
Answer: 99

s := j, e := l, p := 68, l := 69, k := l, j := 73, d := p, d = ?
Answer: 68

y := d, w := d, d := 1, a := n, n := 34, w = ?
Answer:",1,1,True,12
Reasoning Primitive,var_assign_depth_1_equation,"f := d, d := 41, o := 47, j := o, h := d, f = ?
Answer: 41

w := 53, s := w, z := o, o := 99, y := o, z = ?
Answer: 99

c := z, j := z, z := 88, x := 44, l := k, k := 31, o := k, c = ?
Answer: 88

v := b, y := a, b := 9, a := 99, v = ?
Answer: 9

v := u, y := u, u := 73, p := 79, d := u, v = ?
Answer: 73

s := j, f := 92, j := 15, a := f, s = ?
Answer:",15,15,True,12
Reasoning Primitive,var_assign_depth_1_equation,"c := 81, x := c, r := c, o := c, q := 69, x = ?
Answer: 81

w := 88, p := 61, b := r, f := p, r := 18, g := w, d := w, d = ?
Answer: 88

y := u, u := 75, c := k, k := 85, e := u, y = ?
Answer: 75

c := 83, t := 69, j := h, z := t, k := c, h := 25, v := t, v = ?
Answer: 69

t := 16, e := t, d := t, s := 58, d = ?
Answer: 16

n := e, d := w, e := 9, w := 30, d = ?
Answer:",30,30,True,12
Reasoning Primitive,var_assign_depth_1_equation,"m := f, a := f, i := 70, s := i, n := i, f := 2, g := 63, m = ?
Answer: 2

x := k, k := 43, f := t, p := t, t := 22, f = ?
Answer: 22

q := 97, h := e, n := l, l := 44, v := q, e := 48, u := q, n = ?
Answer: 44

t := 16, e := t, d := t, s := 58, d = ?
Answer: 16

o := d, d := 2, v := 81, m := v, h := d, m = ?
Answer: 81

p := 68, c := h, o := h, g := h, e := p, r := 75, h := 54, g = ?
Answer:",54,54,True,12
Reasoning Primitive,var_assign_depth_1_equation,"a := c, x := p, z := r, c := 70, r := 78, p := 55, a = ?
Answer: 70

w := 53, s := w, z := o, o := 99, y := o, z = ?
Answer: 99

x := j, l := 50, j := 43, r := j, r = ?
Answer: 43

i := r, s := b, r := 69, o := 77, b := 43, k := b, k = ?
Answer: 43

o := d, d := 2, v := 81, m := v, h := d, m = ?
Answer: 81

p := 41, x := p, v := p, z := w, w := 16, z = ?
Answer:",16,16,True,12
Reasoning Primitive,var_assign_depth_1_equation,"q := 97, h := e, n := l, l := 44, v := q, e := 48, u := q, n = ?
Answer: 44

k := v, a := s, v := 12, s := 70, w := 35, f := v, k = ?
Answer: 12

h := z, z := 44, c := z, m := 88, h = ?
Answer: 44

p := 68, c := h, o := h, g := h, e := p, r := 75, h := 54, g = ?
Answer: 54

i := r, s := b, r := 69, o := 77, b := 43, k := b, k = ?
Answer: 43

m := f, a := f, i := 70, s := i, n := i, f := 2, g := 63, m = ?
Answer:",70,2,False,12
Reasoning Primitive,var_assign_depth_1_equation,"i := 8, f := g, g := 0, j := i, v := g, j = ?
Answer: 8

j := v, v := 0, o := g, d := 46, m := g, g := 37, m = ?
Answer: 37

v := u, y := u, u := 73, p := 79, d := u, v = ?
Answer: 73

m := 49, b := 82, r := m, j := b, e := q, q := 69, e = ?
Answer: 69

x := k, k := 43, f := t, p := t, t := 22, f = ?
Answer: 22

d := x, a := x, r := 66, x := 77, z := r, d = ?
Answer:",77,77,True,12
Reasoning Primitive,var_assign_depth_1_equation,"j := y, l := 7, y := 54, p := y, u := y, p = ?
Answer: 54

u := 40, t := u, i := 77, b := i, w := u, b = ?
Answer: 77

y := d, w := d, d := 1, a := n, n := 34, w = ?
Answer: 1

q := 36, k := q, t := q, w := v, r := 27, v := 38, k = ?
Answer: 36

p := 68, c := h, o := h, g := h, e := p, r := 75, h := 54, g = ?
Answer: 54

c := 83, t := 69, j := h, z := t, k := c, h := 25, v := t, v = ?
Answer:",69,69,True,12
Reasoning Primitive,var_assign_depth_1_equation,"e := t, g := 77, m := g, o := t, b := 61, t := 72, r := b, o = ?
Answer: 72

y := d, w := d, d := 1, a := n, n := 34, w = ?
Answer: 1

h := t, s := 64, q := t, n := s, t := 92, q = ?
Answer: 92

l := 61, b := g, t := g, v := g, g := 85, v = ?
Answer: 85

j := y, l := 7, y := 54, p := y, u := y, p = ?
Answer: 54

u := 92, g := u, s := i, p := u, i := 7, t := 87, b := t, s = ?
Answer:",87,7,False,12
Reasoning Primitive,var_assign_depth_1_equation,"b := 56, t := b, i := 39, w := b, t = ?
Answer: 56

w := 68, t := 79, q := t, b := w, b = ?
Answer: 68

v := u, y := u, u := 73, p := 79, d := u, v = ?
Answer: 73

b := y, y := 38, p := 33, s := y, b = ?
Answer: 38

c := s, h := 65, b := h, t := s, i := 71, s := 85, t = ?
Answer: 85

p := u, h := 8, y := 58, u := 30, w := y, n := y, l := h, n = ?
Answer:",58,58,True,12
Reasoning Primitive,var_assign_depth_1_equation,"e := d, q := b, b := 28, d := 46, e = ?
Answer: 46

d := x, a := x, r := 66, x := 77, z := r, d = ?
Answer: 77

m := f, a := f, i := 70, s := i, n := i, f := 2, g := 63, m = ?
Answer: 2

k := 39, u := 93, i := u, t := k, m := u, m = ?
Answer: 93

m := 98, o := c, b := c, c := 80, o = ?
Answer: 80

o := d, d := 2, v := 81, m := v, h := d, m = ?
Answer:",81,81,True,12
Reasoning Primitive,var_assign_depth_1_equation,"j := v, v := 0, o := g, d := 46, m := g, g := 37, m = ?
Answer: 37

u := o, o := 88, g := r, r := 63, v := a, a := 74, j := o, j = ?
Answer: 88

i := 1, l := i, h := 46, v := u, u := 63, m := h, l = ?
Answer: 1

r := s, x := s, z := s, s := 73, u := 32, z = ?
Answer: 73

s := p, p := 45, e := 11, d := p, w := e, w = ?
Answer: 11

y := u, u := 75, c := k, k := 85, e := u, y = ?
Answer:",75,75,True,12
